date,gate_value,oil_slope,reason,gate_type,calculation_date
2016-05-10,1.0,0.13468215469870914,oil_contango_strong,oil,2025-11-04
2016-05-11,1.0,0.12466583767651455,oil_contango_strong,oil,2025-11-04
2016-05-12,1.0,0.11004170648208511,oil_contango_strong,oil,2025-11-04
2016-05-13,1.0,0.09388852021685354,oil_contango_strong,oil,2025-11-04
2016-05-16,1.0,0.05891546585389823,oil_contango_strong,oil,2025-11-04
2016-05-17,1.0,0.02386948044012404,oil_contango_strong,oil,2025-11-04
2016-05-18,0.7726473217874903,0.010905892871499612,oil_contango_moderate,oil,2025-11-04
2016-05-19,0.6601756008800522,0.0064070240352020885,oil_contango_moderate,oil,2025-11-04
2016-05-20,0.5488672559800167,0.0019546902392006673,oil_contango_moderate,oil,2025-11-04
2016-05-23,0.63597485719213,0.005438994287685197,oil_contango_moderate,oil,2025-11-04
2016-05-24,0.9938921481084974,0.0197556859243399,oil_contango_moderate,oil,2025-11-04
2016-05-25,0.761961790702623,0.010478471628104922,oil_contango_moderate,oil,2025-11-04
2016-05-26,0.30669363692948537,-0.007732254522820586,oil_neutral,oil,2025-11-04
2016-05-27,0.027583158318260532,-0.01889667366726958,oil_backwardation_moderate,oil,2025-11-04
2016-05-31,0.0,-0.020164210866362813,oil_backwardation_strong,oil,2025-11-04
2016-06-01,0.0,-0.02883701545638333,oil_backwardation_strong,oil,2025-11-04
2016-06-02,0.011263786716453512,-0.01954944853134186,oil_backwardation_moderate,oil,2025-11-04
2016-06-03,0.13652103687468095,-0.014539158525012762,oil_backwardation_moderate,oil,2025-11-04
2016-06-06,0.04601005209325633,-0.018159597916269747,oil_backwardation_moderate,oil,2025-11-04
2016-06-07,0.0,-0.041663267502674545,oil_backwardation_strong,oil,2025-11-04
2016-06-08,0.0,-0.061279839827558226,oil_backwardation_strong,oil,2025-11-04
2016-06-09,0.0,-0.08371305454105801,oil_backwardation_strong,oil,2025-11-04
2016-06-10,0.0,-0.08491043947091366,oil_backwardation_strong,oil,2025-11-04
2016-06-13,0.0,-0.09194091555722964,oil_backwardation_strong,oil,2025-11-04
2016-06-14,0.0,-0.08324723681866589,oil_backwardation_strong,oil,2025-11-04
2016-06-15,0.0,-0.06867552562195149,oil_backwardation_strong,oil,2025-11-04
2016-06-16,0.0,-0.04969842710839108,oil_backwardation_strong,oil,2025-11-04
2016-06-17,0.0,-0.0544501076950686,oil_backwardation_strong,oil,2025-11-04
2016-06-20,0.0,-0.055980735403474535,oil_backwardation_strong,oil,2025-11-04
2016-06-21,0.0,-0.06461388554700212,oil_backwardation_strong,oil,2025-11-04
2016-06-22,0.0,-0.07970137880604113,oil_backwardation_strong,oil,2025-11-04
2016-06-23,0.0,-0.10388819572126837,oil_backwardation_strong,oil,2025-11-04
2016-06-24,0.0,-0.10933145053925555,oil_backwardation_strong,oil,2025-11-04
2016-06-27,0.0,-0.10838630972282078,oil_backwardation_strong,oil,2025-11-04
2016-06-28,0.0,-0.11637287167145756,oil_backwardation_strong,oil,2025-11-04
2016-06-29,0.0,-0.12631988929062915,oil_backwardation_strong,oil,2025-11-04
2016-06-30,0.0,-0.13224697706680105,oil_backwardation_strong,oil,2025-11-04
2016-07-01,0.0,-0.15164501151849968,oil_backwardation_strong,oil,2025-11-04
2016-07-05,0.0,-0.15999428547639405,oil_backwardation_strong,oil,2025-11-04
2016-07-06,0.0,-0.15462991645273033,oil_backwardation_strong,oil,2025-11-04
2016-07-07,0.0,-0.13628326215990938,oil_backwardation_strong,oil,2025-11-04
2016-07-08,0.0,-0.1124077810490705,oil_backwardation_strong,oil,2025-11-04
2016-07-11,0.0,-0.08228547232935111,oil_backwardation_strong,oil,2025-11-04
2016-07-12,0.0,-0.07856304204853279,oil_backwardation_strong,oil,2025-11-04
2016-07-13,0.0,-0.061614654712876527,oil_backwardation_strong,oil,2025-11-04
2016-07-14,0.0,-0.05174837045296656,oil_backwardation_strong,oil,2025-11-04
2016-07-15,0.0,-0.04247986519386396,oil_backwardation_strong,oil,2025-11-04
2016-07-18,0.0,-0.02783561380595807,oil_backwardation_strong,oil,2025-11-04
2016-07-19,0.5886004944732421,0.0035440197789296884,oil_contango_moderate,oil,2025-11-04
2016-07-20,1.0,0.024018787930814897,oil_contango_strong,oil,2025-11-04
2016-07-21,1.0,0.0497100186648341,oil_contango_strong,oil,2025-11-04
2016-07-22,1.0,0.06624297475272423,oil_contango_strong,oil,2025-11-04
2016-07-25,1.0,0.08456298693365272,oil_contango_strong,oil,2025-11-04
2016-07-26,1.0,0.09443279507196181,oil_contango_strong,oil,2025-11-04
2016-07-27,1.0,0.10422046101103041,oil_contango_strong,oil,2025-11-04
2016-07-28,1.0,0.1153120375320903,oil_contango_strong,oil,2025-11-04
2016-07-29,1.0,0.12583699262154704,oil_contango_strong,oil,2025-11-04
2016-08-01,1.0,0.1329025710259001,oil_contango_strong,oil,2025-11-04
2016-08-02,1.0,0.1395383887666346,oil_contango_strong,oil,2025-11-04
2016-08-03,1.0,0.1269555584984892,oil_contango_strong,oil,2025-11-04
2016-08-04,1.0,0.10708418389589787,oil_contango_strong,oil,2025-11-04
2016-08-05,1.0,0.09538010528990723,oil_contango_strong,oil,2025-11-04
2016-08-08,1.0,0.07526292709938479,oil_contango_strong,oil,2025-11-04
2016-08-09,1.0,0.07170922579568792,oil_contango_strong,oil,2025-11-04
2016-08-10,1.0,0.07987600987458894,oil_contango_strong,oil,2025-11-04
2016-08-11,1.0,0.08082436385480936,oil_contango_strong,oil,2025-11-04
2016-08-12,1.0,0.06836382844751195,oil_contango_strong,oil,2025-11-04
2016-08-15,1.0,0.04798379350877664,oil_contango_strong,oil,2025-11-04
2016-08-16,0.8407076698201319,0.013628306792805273,oil_contango_moderate,oil,2025-11-04
2016-08-17,0.0,-0.022263793646350616,oil_backwardation_strong,oil,2025-11-04
2016-08-18,0.0,-0.055162473875343634,oil_backwardation_strong,oil,2025-11-04
2016-08-19,0.0,-0.0762419960956115,oil_backwardation_strong,oil,2025-11-04
2016-08-22,0.0,-0.07333769567162604,oil_backwardation_strong,oil,2025-11-04
2016-08-23,0.0,-0.06771441212680376,oil_backwardation_strong,oil,2025-11-04
2016-08-24,0.0,-0.05994547689320565,oil_backwardation_strong,oil,2025-11-04
2016-08-25,0.0,-0.04561301254101474,oil_backwardation_strong,oil,2025-11-04
2016-08-26,0.0,-0.0390648293851677,oil_backwardation_strong,oil,2025-11-04
2016-08-29,0.0,-0.032356974398624186,oil_backwardation_strong,oil,2025-11-04
2016-08-30,0.0,-0.020254013016408483,oil_backwardation_strong,oil,2025-11-04
2016-08-31,0.5423149824181162,0.0016925992967246478,oil_contango_moderate,oil,2025-11-04
2016-09-01,1.0,0.0336090380074991,oil_contango_strong,oil,2025-11-04
2016-09-02,1.0,0.06544513735514457,oil_contango_strong,oil,2025-11-04
2016-09-06,1.0,0.0868699468056133,oil_contango_strong,oil,2025-11-04
2016-09-07,1.0,0.10268560920405931,oil_contango_strong,oil,2025-11-04
2016-09-08,1.0,0.09802167385189398,oil_contango_strong,oil,2025-11-04
2016-09-09,1.0,0.08885243377409284,oil_contango_strong,oil,2025-11-04
2016-09-12,1.0,0.0887563653556216,oil_contango_strong,oil,2025-11-04
2016-09-13,1.0,0.09019677869809997,oil_contango_strong,oil,2025-11-04
2016-09-14,1.0,0.09974382247854705,oil_contango_strong,oil,2025-11-04
2016-09-15,1.0,0.12044640182030417,oil_contango_strong,oil,2025-11-04
2016-09-16,1.0,0.13573531616935763,oil_contango_strong,oil,2025-11-04
2016-09-19,1.0,0.14866589782177808,oil_contango_strong,oil,2025-11-04
2016-09-20,1.0,0.1606770378009636,oil_contango_strong,oil,2025-11-04
2016-09-21,1.0,0.1512416304519525,oil_contango_strong,oil,2025-11-04
2016-09-22,1.0,0.14116126873766818,oil_contango_strong,oil,2025-11-04
2016-09-23,1.0,0.1351985222330641,oil_contango_strong,oil,2025-11-04
2016-09-26,1.0,0.11996635147390969,oil_contango_strong,oil,2025-11-04
2016-09-27,1.0,0.10302924658743037,oil_contango_strong,oil,2025-11-04
2016-09-28,1.0,0.0922743786316407,oil_contango_strong,oil,2025-11-04
2016-09-29,1.0,0.07689933294757985,oil_contango_strong,oil,2025-11-04
2016-09-30,1.0,0.046929385017174266,oil_contango_strong,oil,2025-11-04
2016-10-03,1.0,0.02127292830161486,oil_contango_strong,oil,2025-11-04
2016-10-04,0.22854215782166093,-0.010858313687133563,oil_backwardation_moderate,oil,2025-11-04
2016-10-05,0.0,-0.042537961127650376,oil_backwardation_strong,oil,2025-11-04
2016-10-06,0.0,-0.07198680792295978,oil_backwardation_strong,oil,2025-11-04
2016-10-07,0.0,-0.0878708636284012,oil_backwardation_strong,oil,2025-11-04
2016-10-10,0.0,-0.09839297632673022,oil_backwardation_strong,oil,2025-11-04
2016-10-11,0.0,-0.10639335744232295,oil_backwardation_strong,oil,2025-11-04
2016-10-12,0.0,-0.10794939450838721,oil_backwardation_strong,oil,2025-11-04
2016-10-13,0.0,-0.11074793360173447,oil_backwardation_strong,oil,2025-11-04
2016-10-14,0.0,-0.11917747983277957,oil_backwardation_strong,oil,2025-11-04
2016-10-17,0.0,-0.11633474525312504,oil_backwardation_strong,oil,2025-11-04
2016-10-18,0.0,-0.11341510222799507,oil_backwardation_strong,oil,2025-11-04
2016-10-19,0.0,-0.11550995383674507,oil_backwardation_strong,oil,2025-11-04
2016-10-20,0.0,-0.10581981277867189,oil_backwardation_strong,oil,2025-11-04
2016-10-21,0.0,-0.09014521565405892,oil_backwardation_strong,oil,2025-11-04
2016-10-24,0.0,-0.0821050707221416,oil_backwardation_strong,oil,2025-11-04
2016-10-25,0.0,-0.074299608249254,oil_backwardation_strong,oil,2025-11-04
2016-10-26,0.0,-0.0585146131448559,oil_backwardation_strong,oil,2025-11-04
2016-10-27,0.0,-0.056442991298072995,oil_backwardation_strong,oil,2025-11-04
2016-10-28,0.0,-0.058154354051788,oil_backwardation_strong,oil,2025-11-04
2016-10-31,0.0,-0.03872605122703081,oil_backwardation_strong,oil,2025-11-04
2016-11-01,0.28152421102743613,-0.008739031558902554,oil_neutral,oil,2025-11-04
2016-11-02,1.0,0.027744513375127833,oil_contango_strong,oil,2025-11-04
2016-11-03,1.0,0.07565568072524805,oil_contango_strong,oil,2025-11-04
2016-11-04,1.0,0.12095919472726677,oil_contango_strong,oil,2025-11-04
2016-11-07,1.0,0.13208856698167198,oil_contango_strong,oil,2025-11-04
2016-11-08,1.0,0.13929958695961497,oil_contango_strong,oil,2025-11-04
2016-11-09,1.0,0.1390646011360906,oil_contango_strong,oil,2025-11-04
2016-11-10,1.0,0.14384417680547906,oil_contango_strong,oil,2025-11-04
2016-11-11,1.0,0.15687094972268797,oil_contango_strong,oil,2025-11-04
2016-11-14,1.0,0.17038943529999712,oil_contango_strong,oil,2025-11-04
2016-11-15,1.0,0.1662127906147179,oil_contango_strong,oil,2025-11-04
2016-11-16,1.0,0.16625556218114396,oil_contango_strong,oil,2025-11-04
2016-11-17,1.0,0.15965875424298678,oil_contango_strong,oil,2025-11-04
2016-11-18,1.0,0.14399286230945738,oil_contango_strong,oil,2025-11-04
2016-11-21,1.0,0.12500713430940757,oil_contango_strong,oil,2025-11-04
2016-11-22,1.0,0.11929513794852556,oil_contango_strong,oil,2025-11-04
2016-11-23,1.0,0.1139775603450041,oil_contango_strong,oil,2025-11-04
2016-11-25,1.0,0.11029114710953677,oil_contango_strong,oil,2025-11-04
2016-11-28,1.0,0.11828189432934555,oil_contango_strong,oil,2025-11-04
2016-11-29,1.0,0.1391812264068325,oil_contango_strong,oil,2025-11-04
2016-11-30,1.0,0.1404805778931268,oil_contango_strong,oil,2025-11-04
2016-12-01,1.0,0.1228467762282659,oil_contango_strong,oil,2025-11-04
2016-12-02,1.0,0.10276857877721793,oil_contango_strong,oil,2025-11-04
2016-12-05,1.0,0.07412119719256063,oil_contango_strong,oil,2025-11-04
2016-12-06,1.0,0.048435171187647556,oil_contango_strong,oil,2025-11-04
2016-12-07,1.0,0.03929315294510368,oil_contango_strong,oil,2025-11-04
2016-12-08,1.0,0.034202728458622204,oil_contango_strong,oil,2025-11-04
2016-12-09,1.0,0.03080817623744266,oil_contango_strong,oil,2025-11-04
2016-12-12,1.0,0.02390476617169084,oil_contango_strong,oil,2025-11-04
2016-12-13,0.7408236324827422,0.009632945299309689,oil_contango_moderate,oil,2025-11-04
2016-12-14,0.6713405311497297,0.006853621245989186,oil_contango_moderate,oil,2025-11-04
2016-12-15,0.6949184882677889,0.007796739530711555,oil_contango_moderate,oil,2025-11-04
2016-12-16,0.5769188200167351,0.003076752800669404,oil_contango_moderate,oil,2025-11-04
2016-12-19,0.5705043625924303,0.0028201745036972106,oil_contango_moderate,oil,2025-11-04
2016-12-20,0.6826113563243658,0.007304454252974631,oil_contango_moderate,oil,2025-11-04
2016-12-21,0.63283114672926,0.0053132458691704,oil_contango_moderate,oil,2025-11-04
2016-12-22,0.6266106795857089,0.005064427183428358,oil_contango_moderate,oil,2025-11-04
2016-12-23,0.7968502382361088,0.01187400952944435,oil_contango_moderate,oil,2025-11-04
2016-12-27,0.8117454267931294,0.012469817071725179,oil_contango_moderate,oil,2025-11-04
2016-12-28,0.6313294917892496,0.005253179671569983,oil_contango_moderate,oil,2025-11-04
2016-12-29,0.4423772639076303,-0.002304909443694788,oil_neutral,oil,2025-11-04
2016-12-30,0.4409402174586378,-0.002362391301654488,oil_neutral,oil,2025-11-04
2017-01-03,0.4363300900355892,-0.0025467963985764336,oil_neutral,oil,2025-11-04
2017-01-04,0.45388558533537915,-0.0018445765865848316,oil_neutral,oil,2025-11-04
2017-01-05,0.5109683268509856,0.0004387330740394255,oil_contango_moderate,oil,2025-11-04
2017-01-06,0.4427498210296087,-0.0022900071588156526,oil_neutral,oil,2025-11-04
2017-01-09,0.46921981677686075,-0.0012312073289255682,oil_neutral,oil,2025-11-04
2017-01-10,0.5690820757300292,0.0027632830292011698,oil_contango_moderate,oil,2025-11-04
2017-01-11,0.6755248394928397,0.00702099357971359,oil_contango_moderate,oil,2025-11-04
2017-01-12,0.7414801262811855,0.009659205051247425,oil_contango_moderate,oil,2025-11-04
2017-01-13,0.9884511063940702,0.01953804425576281,oil_contango_moderate,oil,2025-11-04
2017-01-17,1.0,0.020437787445803105,oil_contango_strong,oil,2025-11-04
2017-01-18,1.0,0.020857153966321984,oil_contango_strong,oil,2025-11-04
2017-01-19,1.0,0.022395555217815166,oil_contango_strong,oil,2025-11-04
2017-01-20,1.0,0.02904320899798991,oil_contango_strong,oil,2025-11-04
2017-01-23,1.0,0.02898008281206666,oil_contango_strong,oil,2025-11-04
2017-01-24,1.0,0.03448172786320901,oil_contango_strong,oil,2025-11-04
2017-01-25,1.0,0.03261869568728685,oil_contango_strong,oil,2025-11-04
2017-01-26,1.0,0.02776250324660439,oil_contango_strong,oil,2025-11-04
2017-01-27,1.0,0.024387359233651602,oil_contango_strong,oil,2025-11-04
2017-01-30,1.0,0.025725867836891514,oil_contango_strong,oil,2025-11-04
2017-01-31,0.9313140981904383,0.017252563927617533,oil_contango_moderate,oil,2025-11-04
2017-02-01,0.70103142125315,0.008041256850126001,oil_contango_moderate,oil,2025-11-04
2017-02-02,0.5922864957848413,0.003691459831393652,oil_contango_moderate,oil,2025-11-04
2017-02-03,0.4101907721031365,-0.0035923691158745415,oil_neutral,oil,2025-11-04
2017-02-06,0.0,-0.02011224105611876,oil_backwardation_strong,oil,2025-11-04
2017-02-07,0.0,-0.032839866783841654,oil_backwardation_strong,oil,2025-11-04
2017-02-08,0.0,-0.047222833989853684,oil_backwardation_strong,oil,2025-11-04
2017-02-09,0.0,-0.06490075324209883,oil_backwardation_strong,oil,2025-11-04
2017-02-10,0.0,-0.08521787807707346,oil_backwardation_strong,oil,2025-11-04
2017-02-13,0.0,-0.0906672717102647,oil_backwardation_strong,oil,2025-11-04
2017-02-14,0.0,-0.09593984727742012,oil_backwardation_strong,oil,2025-11-04
2017-02-15,0.0,-0.09740457112742687,oil_backwardation_strong,oil,2025-11-04
2017-02-16,0.0,-0.09942686223455482,oil_backwardation_strong,oil,2025-11-04
2017-02-17,0.0,-0.09883787791882515,oil_backwardation_strong,oil,2025-11-04
2017-02-21,0.0,-0.10630744552889686,oil_backwardation_strong,oil,2025-11-04
2017-02-22,0.0,-0.1125118463675598,oil_backwardation_strong,oil,2025-11-04
2017-02-23,0.0,-0.1209074241048413,oil_backwardation_strong,oil,2025-11-04
2017-02-24,0.0,-0.12568227215186464,oil_backwardation_strong,oil,2025-11-04
2017-02-27,0.0,-0.12277563438148342,oil_backwardation_strong,oil,2025-11-04
2017-02-28,0.0,-0.11463671463982394,oil_backwardation_strong,oil,2025-11-04
2017-03-01,0.0,-0.10305777537056086,oil_backwardation_strong,oil,2025-11-04
2017-03-02,0.0,-0.08464171701509508,oil_backwardation_strong,oil,2025-11-04
2017-03-03,0.0,-0.07037284271369258,oil_backwardation_strong,oil,2025-11-04
2017-03-06,0.0,-0.05762360875512692,oil_backwardation_strong,oil,2025-11-04
2017-03-07,0.0,-0.046692452085929245,oil_backwardation_strong,oil,2025-11-04
2017-03-08,0.0,-0.026146430618514162,oil_backwardation_strong,oil,2025-11-04
2017-03-09,0.40386955019020565,-0.0038452179923917753,oil_neutral,oil,2025-11-04
2017-03-10,1.0,0.028558781763316176,oil_contango_strong,oil,2025-11-04
2017-03-13,1.0,0.05947960566943037,oil_contango_strong,oil,2025-11-04
2017-03-14,1.0,0.09022038427165989,oil_contango_strong,oil,2025-11-04
2017-03-15,1.0,0.1028211997376659,oil_contango_strong,oil,2025-11-04
2017-03-16,1.0,0.10635042413645553,oil_contango_strong,oil,2025-11-04
2017-03-17,1.0,0.10254307100090891,oil_contango_strong,oil,2025-11-04
2017-03-20,1.0,0.09119391374552874,oil_contango_strong,oil,2025-11-04
2017-03-21,1.0,0.080081125881824,oil_contango_strong,oil,2025-11-04
2017-03-22,1.0,0.06995360436890621,oil_contango_strong,oil,2025-11-04
2017-03-23,1.0,0.060150511994120956,oil_contango_strong,oil,2025-11-04
2017-03-24,1.0,0.051222980528751905,oil_contango_strong,oil,2025-11-04
2017-03-27,1.0,0.04928126561960155,oil_contango_strong,oil,2025-11-04
2017-03-28,1.0,0.03798128556782064,oil_contango_strong,oil,2025-11-04
2017-03-29,1.0,0.027395752634096403,oil_contango_strong,oil,2025-11-04
2017-03-30,0.8366428958405666,0.01346571583362266,oil_contango_moderate,oil,2025-11-04
2017-03-31,0.34777091618072337,-0.006089163352771066,oil_neutral,oil,2025-11-04
2017-04-03,0.0,-0.025237928247988706,oil_backwardation_strong,oil,2025-11-04
2017-04-04,0.0,-0.049056834986380006,oil_backwardation_strong,oil,2025-11-04
2017-04-05,0.0,-0.06761216837204753,oil_backwardation_strong,oil,2025-11-04
2017-04-06,0.0,-0.08200326039603054,oil_backwardation_strong,oil,2025-11-04
2017-04-07,0.0,-0.09510265961177322,oil_backwardation_strong,oil,2025-11-04
2017-04-10,0.0,-0.10709827145080648,oil_backwardation_strong,oil,2025-11-04
2017-04-11,0.0,-0.10662999370609039,oil_backwardation_strong,oil,2025-11-04
2017-04-12,0.0,-0.10734497231430502,oil_backwardation_strong,oil,2025-11-04
2017-04-13,0.0,-0.10339020574799149,oil_backwardation_strong,oil,2025-11-04
2017-04-17,0.0,-0.09398164859269005,oil_backwardation_strong,oil,2025-11-04
2017-04-18,0.0,-0.08523349750555874,oil_backwardation_strong,oil,2025-11-04
2017-04-19,0.0,-0.06884039197794592,oil_backwardation_strong,oil,2025-11-04
2017-04-20,0.0,-0.04868446484721846,oil_backwardation_strong,oil,2025-11-04
2017-04-21,0.0,-0.027689268601385143,oil_backwardation_strong,oil,2025-11-04
2017-04-24,0.41294535030011287,-0.0034821859879954854,oil_neutral,oil,2025-11-04
2017-04-25,0.918712945835064,0.01674851783340256,oil_contango_moderate,oil,2025-11-04
2017-04-26,0.9645862239549184,0.01858344895819674,oil_contango_moderate,oil,2025-11-04
2017-04-27,1.0,0.020877370240730157,oil_contango_strong,oil,2025-11-04
2017-04-28,0.9365335261066338,0.017461341044265354,oil_contango_moderate,oil,2025-11-04
2017-05-01,0.654245784360825,0.006169831374433001,oil_contango_moderate,oil,2025-11-04
2017-05-02,0.5447451292299756,0.0017898051691990265,oil_contango_moderate,oil,2025-11-04
2017-05-03,0.5992665144825183,0.003970660579300732,oil_contango_moderate,oil,2025-11-04
2017-05-04,0.7390230665728024,0.009560922662912093,oil_contango_moderate,oil,2025-11-04
2017-05-05,0.91206955500918,0.016482782200367196,oil_contango_moderate,oil,2025-11-04
2017-05-08,0.8963345897096773,0.015853383588387095,oil_contango_moderate,oil,2025-11-04
2017-05-09,0.8085782805253061,0.01234313122101225,oil_contango_moderate,oil,2025-11-04
2017-05-10,0.665687641169325,0.006627505646773002,oil_contango_moderate,oil,2025-11-04
2017-05-11,0.28378121546439283,-0.008648751381424286,oil_neutral,oil,2025-11-04
2017-05-12,0.0,-0.022806218099773772,oil_backwardation_strong,oil,2025-11-04
2017-05-15,0.0,-0.03662490887272903,oil_backwardation_strong,oil,2025-11-04
2017-05-16,0.0,-0.053073210172444284,oil_backwardation_strong,oil,2025-11-04
2017-05-17,0.0,-0.06447472501029206,oil_backwardation_strong,oil,2025-11-04
